id_knjige,naslov,avtor,povp_ocena,st_ocen,st_recenzij,leto_izdaje,st_strani,jezik,st_trenutnih_bralcev,zanri
22842304,"Kerri's War (The King Trilogy, #3)",Stephen Douglass,3.86,1405,16,2011,315,English,6,"Thriller, Romance, Crime, Amazon"
21015194,Shit my History Teacher DID NOT tell me!,Karl Wiggins,4.14,297,11,2014,227,English,19,"History, Nonfiction, Humor, Philosophy, Comedy, Politics, Historical, Education"
683927,The History of the Qurʾanic Text from Revelation to Compilation: A Comparative Study with the Old and New Testaments,Muhammad Mustafa al-ʿAzami,4.33,262,22,2003,400,English,79,"Islam, Religion, History, Nonfiction, Theology, Christianity"
9419,"Shopaholic Ties the Knot (Shopaholic, #3)",Sophie Kinsella,3.79,115404,2955,2004,407,English,926,"Chick Lit, Fiction, Romance, Contemporary, Humor, Adult, Adult Fiction, Comedy, Contemporary Romance, British Literature"
6117055,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins,4.16,55579,2202,2009,470,English,2803,"Science, Nonfiction, Evolution, Biology, Religion, Philosophy, History, Atheism, Popular Science, Audiobook"
11073085,Train Dreams,Denis Johnson,3.9,29763,3741,2002,116,English,742,"Fiction, Historical Fiction, Novella, Westerns, Literary Fiction, Short Stories, Novels, Audiobook, Book Club, Historical"
13432288,The Gathering (The damnation Chronicles: Book 3),Joseph Sweet,5.0,9,0,2011,216,English,0,
13432285,Redemption (The Damnation Chronicles: book 2),Joseph Sweet,4.71,14,0,2010,308,English,0,
23007,The Time of Our Singing,Richard Powers,4.26,4170,604,2004,631,English,656,"Fiction, Music, Historical Fiction, Novels, Race, Literary Fiction, Book Club, Contemporary, The United States Of America, Literature"
13372690,"Slammed (Slammed, #1)",Colleen Hoover,4.14,437127,27825,2012,317,English,16495,"Romance, Young Adult, New Adult, Contemporary, Contemporary Romance, Fiction, Chick Lit, High School, Audiobook, Realistic Fiction"
101869,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,3.9,26967,2199,2006,345,English,1873,"Science Fiction, Fantasy, Horror, Fiction, Urban Fantasy, Humor, Audiobook, Lovecraftian, Thriller, Science Fiction Fantasy"
17802724,The Husband's Secret,Liane Moriarty,3.95,715670,44382,2013,396,English,26360,"Fiction, Book Club, Mystery, Chick Lit, Contemporary, Audiobook, Thriller, Adult, Mystery Thriller, Adult Fiction"
7984760,"The Damned (Damnation Chronicles, Book 1)",Joseph Sweet,3.95,20,3,2008,222,English,0,
68527,"The Last Kingdom (The Saxon Stories, #1)",Bernard Cornwell,4.27,109656,6249,2006,333,English,10170,"Historical Fiction, Fiction, Historical, Fantasy, Audiobook, Medieval, Adventure, War, British Literature, Adult"
9592213,Faith,Jennifer Haigh,3.85,13989,1913,2011,322,English,431,"Fiction, Book Club, Religion, Adult Fiction, Contemporary, Audiobook, Literary Fiction, Family, Adult, Novels"
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,3.95,267446,14502,2013,217,English,13463,"Nonfiction, Business, Feminism, Self Help, Leadership, Book Club, Audiobook, Womens, Memoir, Personal Development"
393146,"The Naming (The Books of Pellinor, #1)",Alison Croggon,4.03,27501,1816,2006,492,English,692,"Fantasy, Young Adult, Fiction, High Fantasy, Magic, Young Adult Fantasy, Adventure, Epic Fantasy, Teen, Science Fiction Fantasy"
2253484,Shadow Country,Peter Matthiessen,4.07,5444,810,2008,892,English,1382,"Fiction, Historical Fiction, Literature, Literary Fiction, Novels, Historical, Mystery, American, Westerns, Crime"
179264,The Madonnas of Leningrad,Debra Dean,3.78,18585,2339,2007,228,English,623,"Historical Fiction, Fiction, Book Club, Russia, Art, World War II, Historical, War, Adult Fiction, Adult"
153193,"Undead and Unemployed (Undead, #2)",MaryJanice Davidson,3.93,35669,1052,2004,272,English,304,"Vampires, Paranormal, Romance, Fantasy, Paranormal Romance, Urban Fantasy, Chick Lit, Humor, Fiction, Supernatural"
12924261,"This Book Is Full of Spiders (John Dies at the End, #2)",David Wong,4.26,33725,2749,2012,406,English,1433,"Horror, Fiction, Humor, Fantasy, Science Fiction, Comedy, Audiobook, Zombies, Urban Fantasy, Paranormal"
18966819,"Golden Son (Red Rising Saga, #2)",Pierce Brown,4.49,412891,37940,2015,466,English,28643,"Science Fiction, Fantasy, Fiction, Dystopia, Audiobook, Young Adult, Adult, Science Fiction Fantasy, Adventure, Space Opera"
2517439,The Forever War,Dexter Filkins,4.13,11344,1006,2008,342,English,726,"Nonfiction, History, War, Politics, Middle East, Military Fiction, Journalism, Military History, American History, Audiobook"
78508,The River of Doubt: Theodore Roosevelt's Darkest Journey,Candice Millard,4.21,75136,6021,2006,416,English,4273,"History, Nonfiction, Biography, Adventure, Book Club, Travel, Presidents, American History, Audiobook, Historical"
23000635,Dogshit Saved My Life,Karl Wiggins,4.21,189,12,2014,154,English,8,"Humor, Comedy, Nonfiction, Memoir"
25489025,The Vegetarian,Han Kang,3.65,333238,48286,2016,188,English,18237,"Fiction, Horror, Contemporary, Literary Fiction, Book Club, Asia, Audiobook, Mental Health, Novels, Adult"
816720,The Witch of Portobello,Paulo Coelho,3.56,83826,4624,2006,320,English,3515,"Fiction, Philosophy, Novels, Spirituality, Fantasy, Book Club, Magical Realism, Inspirational, Literature, Religion"
381421,Jesus Calling: Enjoying Peace in His Presence,Sarah Young,4.46,79952,1695,2004,384,English,9519,"Christian, Devotional, Nonfiction, Religion, Faith, Spirituality, Christianity, Christian Living, Inspirational, Christian Non Fiction"
21608,The Accidental Time Machine,Joe Haldeman,3.73,10641,1022,2007,278,English,337,"Science Fiction, Time Travel, Fiction, Audiobook, Science Fiction Fantasy, Adventure, Fantasy, Speculative Fiction, Dystopia, Novels"
17909028,The Caves: Book One - The Event,Melody Laughlin,4.44,9,0,2013,388,English,0,
6085191,Chronic City,Jonathan Lethem,3.54,9070,1193,2009,467,English,427,"Fiction, Novels, Contemporary, Literary Fiction, New York, Literature, Science Fiction, American, 21st Century, Book Club"
7140754,Solar,Ian McEwan,3.29,29025,3167,2010,287,English,900,"Fiction, Contemporary, Literary Fiction, Literature, Novels, British Literature, Book Club, Science Fiction, Audiobook, Climate Change"
1048645,Private Peaceful,Michael Morpurgo,4.15,30625,2255,2004,208,English,721,"Historical Fiction, Fiction, Young Adult, War, Historical, Novels, School, Childrens, World War I, Family"
385255,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",Adrian Nicole LeBlanc,4.26,13383,1636,2004,409,English,729,"Nonfiction, Sociology, Memoir, Biography, Book Club, New York, Journalism, Poverty, Race, Biography Memoir"
29776,The Dying Animal,Philip Roth,3.62,13018,1212,2002,156,English,270,"Fiction, American, Novels, Literature, Americana, Contemporary, The United States Of America, Literary Fiction, Romance, Audiobook"
16123396,The Harbingers (The damnation Chronicles # 4),Joseph Sweet,4.62,13,2,2012,246,English,0,
984021,The Damned Utd,David Peace,4.14,8826,482,2007,346,English,0,
15096164,"Pines (Wayward Pines, #1)",Blake Crouch,3.93,168454,15284,2012,307,English,10499,"Thriller, Science Fiction, Mystery, Fiction, Horror, Audiobook, Mystery Thriller, Dystopia, Suspense, Fantasy"
17235026,"The Girl with All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,3.95,241561,24310,2014,461,English,9924,"Horror, Fiction, Science Fiction, Zombies, Dystopia, Post Apocalyptic, Fantasy, Audiobook, Thriller, Book Club"
53460281,Cabbie with a Dangerous Mind,Karl Wiggins,4.62,21,4,2020,142,English,4,
19549841,"Seraphina (Seraphina, #1)",Rachel Hartman,3.94,88917,8972,2013,499,English,2313,"Fantasy, Young Adult, Dragons, Fiction, Romance, Young Adult Fantasy, High Fantasy, Audiobook, Mystery, Adventure"
11381643,"Playing for Keeps (Neighbor from Hell, #1)",R.L. Mathewson,4.02,115590,6135,2011,330,English,3426,"Contemporary Romance, Contemporary, Humor, Adult, Enemies To Lovers, New Adult, Friends To Lovers, Chick Lit, Erotica, Fiction"
270807,"Burned (Burned, #1)",Ellen Hopkins,4.25,70373,4343,2006,544,English,1500,"Young Adult, Poetry, Fiction, Contemporary, Romance, Realistic Fiction, Abuse, Teen, Religion, Mental Health"
20342617,Just Mercy,Bryan Stevenson,4.63,255883,28483,2014,336,English,19646,"Nonfiction, Memoir, Book Club, Social Justice, Race, Audiobook, Politics, History, Law, Biography"
34002132,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,4.61,332818,22632,2017,1248,English,34058,"Fantasy, Fiction, Audiobook, Epic Fantasy, High Fantasy, Adult, Magic, Epic, Science Fiction Fantasy, Adventure"
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,4.13,342125,39344,2017,144,English,19839,"Science Fiction, Fiction, Audiobook, Novella, Fantasy, Adult, Space, Science Fiction Fantasy, Book Club, Robots"
2732513,The Revolution: A Manifesto,Ron Paul,4.13,7743,677,2008,173,English,369,"Politics, Nonfiction, Economics, Philosophy, History, Political Science, Government, Cult Classics, Biography, American"
14384,"A Hunger Like No Other (Immortals After Dark, #1)",Kresley Cole,4.07,91298,5621,2006,360,English,2548,"Paranormal, Romance, Paranormal Romance, Vampires, Fantasy, Urban Fantasy, Werewolves, Adult, Shapeshifters, Enemies To Lovers"
2113260,"Shades of Grey (Shades of Grey, #1)",Jasper Fforde,4.15,40922,5194,2009,390,English,1690,"Fantasy, Fiction, Dystopia, Science Fiction, Humor, Audiobook, Mystery, Book Club, Science Fiction Fantasy, Adult"
13254424,One Crazy Summer,Scott McElhaney,3.8,167,21,2011,133,English,21,"Mystery, Young Adult, M M Romance, Fiction, Christian, Christian Fiction, Amazon"
10973610,Pack Your Bags and Get Out!,Dave Clarke,3.59,950,4,2010,220,English,2,
6674372,The Murderer's Daughters,Randy Susan Meyers,3.69,14717,1387,2010,310,English,274,"Fiction, Book Club, Mystery, Contemporary, Drama, Family, Crime, Thriller, Adult Fiction, Realistic Fiction"
251519,Good Grief,Lolly Winston,3.73,28391,1531,2005,357,English,196,"Fiction, Chick Lit, Book Club, Romance, Contemporary, Adult Fiction, Grief, Adult, Humor, Womens Fiction"
13165142,The Hunger Angel,Herta Müller,3.9,6843,824,2012,290,English,437,"Fiction, Historical Fiction, German Literature, Nobel Prize, Romania, Germany, Historical, Novels, Literature, Romanian Literature"
21094993,The Girl Who Saved The King Of Sweden,Jonas Jonasson,3.78,60942,5645,2014,421,English,2886,"Fiction, Humor, Contemporary, Historical Fiction, Book Club, Sweden, Audiobook, Comedy, Novels, Africa"
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,4.17,1411128,179516,2020,448,English,125436,"Fantasy, Fiction, Romance, Historical Fiction, Book Club, Audiobook, Adult, Historical, Magical Realism, Contemporary"
5047880,"Hunger (Gone, #2)",Michael Grant,4.02,90609,4147,2009,590,English,3211,"Young Adult, Dystopia, Fantasy, Science Fiction, Fiction, Horror, Paranormal, Romance, Adventure, Supernatural"
7510,The Beach House,James Patterson,3.87,92125,2492,2003,356,English,2014,"Mystery, Fiction, Thriller, Crime, Suspense, Mystery Thriller, Murder Mystery, Adult, Audiobook, Detective"
9462795,"Starcrossed (Starcrossed, #1)",Josephine Angelini,4.05,75406,5703,2011,487,English,1030,"Fantasy, Young Adult, Mythology, Romance, Paranormal, Greek Mythology, Urban Fantasy, Paranormal Romance, Fiction, Supernatural"
9565548,"Grave Mercy (His Fair Assassin, #1)",Robin LaFevers,3.89,107671,9522,2012,549,English,2517,"Fantasy, Young Adult, Historical Fiction, Romance, Historical, Fiction, Young Adult Fantasy, Paranormal, Adventure, Mystery"
20613761,Citizen: An American Lyric,Claudia Rankine,4.26,50915,4640,2014,169,English,1855,"Poetry, Nonfiction, Race, Essays, Social Justice, Politics, African American, Audiobook, School, Anti Racist"
23513349,Milk and honey,Rupi Kaur,3.96,782218,48857,2014,204,English,33171,"Poetry, Nonfiction, Feminism, Contemporary, Adult, Romance, Mental Health, Audiobook, Womens, Canada"
2049993,Airman,Eoin Colfer,4.15,20668,1639,2008,424,English,616,"Young Adult, Fantasy, Steampunk, Historical Fiction, Fiction, Adventure, Science Fiction, Historical, Middle Grade, Teen"
46777,"Tithe (Modern Faerie Tales, #1)",Holly Black,3.69,105315,7435,2004,272,English,2718,"Fantasy, Young Adult, Urban Fantasy, Fae, Romance, Fiction, Paranormal, Fairies, Young Adult Fantasy, Magic"
13639050,"Gabriel's Rapture (Gabriel's Inferno, #2)",Sylvain Reynard,4.2,115567,3986,2012,386,English,1729,"Romance, Contemporary Romance, Contemporary, Erotica, Adult, New Adult, College, Fiction, Erotic Romance, Chick Lit"
32051912,The Alice Network,Kate Quinn,4.32,598705,39845,2017,503,English,42542,"Historical Fiction, Fiction, Book Club, Historical, Audiobook, World War II, War, France, Mystery, Adult"
62229748,The Seven Deaths of Evelyn Hardcastle,Stuart Turton,3.79,461732,61828,2018,525,English,40943,"Mystery, Fiction, Thriller, Fantasy, Mystery Thriller, Book Club, Audiobook, Crime, Historical Fiction, Adult"
58065033,Lessons in Chemistry,Bonnie Garmus,4.28,1696395,150254,2022,390,English,79443,"Fiction, Historical Fiction, Book Club, Audiobook, Romance, Feminism, Historical, Adult, Contemporary, Adult Fiction"
75400,Slow Man,J.M. Coetzee,3.45,9512,874,2006,265,English,203,"Fiction, Literature, Novels, Africa, Contemporary, Literary Fiction, Nobel Prize, South Africa, Australia, 21st Century"
6308379,The Child Thief,Brom,4.08,21225,2996,2009,483,English,1568,"Fantasy, Horror, Retellings, Fiction, Young Adult, Fairy Tales, Adult, Dark Fantasy, Dark, Urban Fantasy"
17644,Moral Disorder and Other Stories,Margaret Atwood,3.64,12576,1225,2006,240,English,610,"Short Stories, Fiction, Canada, Literary Fiction, Audiobook, Literature, Contemporary, Book Club, Canadian Literature, Short Story Collection"
822,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,4.27,25054,825,2005,16,English,797,"Fiction, Historical Fiction, Science Fiction, Fantasy, Historical, Adventure, Literature, Speculative Fiction, Science Fiction Fantasy, Alternate History"
7767021,Who Fears Death,Nnedi Okorafor,3.93,27902,3639,2010,386,English,2106,"Fantasy, Fiction, Science Fiction, Africa, Dystopia, Post Apocalyptic, Science Fiction Fantasy, Speculative Fiction, Book Club, Magical Realism"
7198988,"Dark Flame (The Immortals, #4)",Alyson Noel,3.73,65253,2001,2010,320,English,737,"Young Adult, Fantasy, Paranormal, Romance, Fiction, Supernatural, Paranormal Romance, Magic, Urban Fantasy, Vampires"
261331,"The Tea Rose (The Tea Rose, #1)",Jennifer Donnelly,4.22,40215,3570,2006,675,English,1996,"Historical Fiction, Romance, Fiction, Historical, Historical Romance, Book Club, Adult, British Literature, Mystery, Audiobook"
116257,"The System of the World (The Baroque Cycle, #3)",Neal Stephenson,4.34,22851,782,2005,908,English,593,"Fiction, Historical Fiction, Science Fiction, Fantasy, Historical, Speculative Fiction, Science Fiction Fantasy, Literature, Alternate History, Adventure"
17208457,Bleeding Edge,Thomas Pynchon,3.62,13819,1785,2013,477,English,1135,"Fiction, Mystery, Novels, Literature, American, Contemporary, Literary Fiction, Historical Fiction, Unfinished, 21st Century"
3121162,Testimony,Anita Shreve,3.59,31018,3605,2008,320,English,738,"Fiction, Contemporary, Book Club, Mystery, Audiobook, Adult, Drama, Adult Fiction, Boarding School, Literary Fiction"
36047860,Milkman,Anna Burns,3.53,68773,10104,2018,352,English,11325,"Fiction, Ireland, Historical Fiction, Book Club, Literary Fiction, Irish Literature, Audiobook, Contemporary, Novels, Unfinished"
6362102,The Errors of the National Academy of Sciences: A Reply to the Booklet Science and Creationism,Harun Yahya,3.4,5,0,2003,319,English,0,
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,4.04,262859,11796,2008,368,English,4051,"Romance, Young Adult, Contemporary, High School, Contemporary Romance, Fiction, New Adult, Realistic Fiction, Enemies To Lovers, Chick Lit"
47305,"The Last Empress (Empress Orchid, #2)",Anchee Min,3.84,9625,628,2007,308,English,465,"Historical Fiction, China, Fiction, Historical, Asia, Asian Literature, 19th Century, Cultural, Romance, Novels"
30981718,"The Starbirth Assignment: Shifter (Starbirth, #1)",J.M. Johnson,4.13,69,10,2016,169,English,0,Science Fiction
248484,Book of a Thousand Days,Shannon Hale,3.97,56086,6760,2007,306,English,437,"Fantasy, Young Adult, Romance, Fiction, Fairy Tales, Retellings, Historical Fiction, Audiobook, Middle Grade, Adventure"
6992777,I Will Wait for You: Eternal Bliss,Linda Masemore Pirrung,4.43,118,25,2006,138,English,39,Romance
6596547,Mockingbird,Kathryn Erskine,4.2,35520,5033,2010,235,English,1073,"Young Adult, Realistic Fiction, Middle Grade, Fiction, Autistic Spectrum Disorder, Contemporary, Childrens, Family, Death, Disability"
1845403,"Exit Music (Inspector Rebus, #17)",Ian Rankin,4.13,17826,861,2008,400,English,783,"Crime, Mystery, Fiction, Scotland, Thriller, Detective, Mystery Thriller, Audiobook, British Literature, Murder Mystery"
12283261,"Between the Lines (Between the Lines, #1)",Jodi Picoult,3.57,48521,6070,2012,385,English,1961,"Fantasy, Young Adult, Romance, Fiction, Contemporary, Fairy Tales, Teen, Magic, Audiobook, Books About Books"
33917107,On Tyranny: Twenty Lessons from the Twentieth Century,Timothy Snyder,4.27,92070,12502,2017,127,English,11418,"Nonfiction, History, Philosophy, Audiobook, Essays, Politics, Political Science, Sociology, Social Justice, Historical"
455930,"Echo Burning (Jack Reacher, #5)",Lee Child,4.05,105139,4333,2002,432,English,8218,"Thriller, Fiction, Mystery, Crime, Audiobook, Action, Suspense, Mystery Thriller, Detective, Adventure"
105576,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,3.43,92399,2620,2011,267,English,1739,"Fiction, Indian Literature, India, Romance, Novels, Young Adult, Contemporary, Humor, Drama, Comedy"
